gen,evals,avg_upcc,avg_upmr,avg_upcm,avg_cpdh,avg_cpah,avg_cprr,std_upcc,std_upmr,std_upcm,std_cpdh,std_cpah,std_cprr,min_upcc,min_upmr,min_upcm,min_cpdh,min_cpah,min_cprr,max_upcc,max_upmr,max_upcm,max_cpdh,max_cpah,max_cprr
67,1000,0.7327777777777623,1.0,0.817399999999989,0.2423714285714318,0.7214285714285733,0.0,0.029558671173992183,0.0,0.07414337461971791,0.0601746505717194,0.2317414111302804,0.0,0.5079365079365079,1.0,0.6,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.4,1.0,-0.0
68,1000,0.7330317460317307,1.0,0.8221999999999885,0.2419142857142889,0.7200000000000017,0.0,0.027189873880225802,0.0,0.076073385622043,0.05706359502827597,0.2265265673475969,0.0,0.5079365079365079,1.0,0.6,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.4,1.0,-0.0
69,1000,0.7321428571428422,1.0,0.8273999999999877,0.24045714285714598,0.708000000000001,0.0,0.0266712722780183,0.0,0.0795565207886809,0.05605350213894633,0.2266915552562323,0.0,0.5079365079365079,1.0,0.6,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.4,1.0,-0.0
70,1000,0.7313174603174458,1.0,0.8337999999999873,0.23845714285714592,0.6974285714285716,0.0,0.02641639454449943,0.0,0.0830515502564511,0.05378933966153938,0.22551872178945664,0.0,0.5079365079365079,1.0,0.6,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.4,1.0,-0.0
71,1000,0.7296666666666531,1.0,0.8397999999999863,0.23448571428571768,0.6798571428571413,0.0,0.026236318706121673,0.0,0.08565021891390652,0.04993179838335418,0.22735924104772062,0.0,0.5079365079365079,1.0,0.6,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.4,1.0,-0.0
72,1000,0.7288253968253837,1.0,0.8443999999999855,0.23225714285714666,0.6661428571428537,0.0,0.025559715721722324,0.0,0.08734208607538554,0.047624029263233364,0.22503655031925787,0.0,0.5079365079365079,1.0,0.6,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.4,1.0,-0.0
73,1000,0.7261746031745916,1.0,0.8549999999999842,0.22794285714286142,0.6357142857142799,0.0,0.025505713991341397,0.0,0.09195107394696335,0.045781343673721844,0.22349268353088464,0.0,0.5079365079365079,1.0,0.6,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.34285714285714286,1.0,-0.0
74,1000,0.7228571428571329,1.0,0.8655999999999875,0.22248571428571828,0.5959999999999964,0.0,0.024085176810654627,0.0,0.09516638061836728,0.0433460776654538,0.214495896920939,0.0,0.5079365079365079,1.0,0.6,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.34285714285714286,1.0,-0.0
75,1000,0.7182539682539598,1.0,0.8799999999999956,0.2136857142857148,0.541142857142856,0.0,0.021434449517127457,0.0,0.09919677414109784,0.039913774411287364,0.19246287741711066,0.0,0.5714285714285714,1.0,0.6,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.34285714285714286,1.0,-0.0
76,1000,0.7134285714285625,1.0,0.897199999999992,0.20539999999999725,0.4802857142857181,0.0,0.017468136777262135,0.0,0.09996079231378688,0.03355505983926012,0.14033167707911354,0.0,0.6349206349206349,1.0,0.8,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.3142857142857143,1.0,-0.0
77,1000,0.7132698412698327,1.0,0.8975999999999927,0.20479999999999737,0.47742857142857487,0.0,0.016797701074875028,0.0,0.09997119585160599,0.03204303229045826,0.13530283494020753,0.0,0.6349206349206349,1.0,0.8,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.3142857142857143,1.0,-0.0
78,1000,0.7130952380952292,1.0,0.8981999999999933,0.2038285714285686,0.47342857142857525,0.0,0.016567163289800138,0.0,0.09998379868758799,0.033806701424784376,0.13289584689691664,0.0,0.6349206349206349,1.0,0.8,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.3142857142857143,1.0,-0.0
79,1000,0.7132380952380865,1.0,0.8991999999999932,0.20431428571428295,0.46700000000000386,0.0,0.01640108889084023,0.0,0.09999679994879768,0.03431188287055145,0.1249194842729532,0.0,0.6349206349206349,1.0,0.8,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.3142857142857143,1.0,-0.0
80,1000,0.7129841269841185,1.0,0.8923999999999919,0.20405714285714022,0.45371428571428885,0.0,0.016212838586953788,0.0,0.09971078176405915,0.03513049724576484,0.1134814558257285,0.0,0.6349206349206349,1.0,0.8,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.3142857142857143,1.0,-0.0
81,1000,0.7136031746031661,1.0,0.8937999999999919,0.20445714285714006,0.45242857142857457,0.0,0.016118350082208664,0.0,0.09980761493994304,0.03554432702518704,0.10908815008879699,0.0,0.6349206349206349,1.0,0.8,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.3142857142857143,1.0,-0.0
82,1000,0.7142380952380875,1.0,0.8941999999999921,0.20491428571428305,0.45128571428571745,0.0,0.016117099520427697,0.0,0.09983165830536954,0.03559885345551122,0.10495081452465248,0.0,0.6349206349206349,1.0,0.8,0.0,-0.0,-0.0,0.7777777777777778,1.0,1.0,0.3142857142857143,1.0,-0.0
