gen,evals,avg_upcc,avg_upmr,avg_upcm,avg_cpdh,avg_cpah,avg_cprr,std_upcc,std_upmr,std_upcm,std_cpdh,std_cpah,std_cprr,min_upcc,min_upmr,min_upcm,min_cpdh,min_cpah,min_cprr,max_upcc,max_upmr,max_upcm,max_cpdh,max_cpah,max_cprr
66,1000,0.795037037037045,1.0,1.0,0.0,0.5795714285714298,0.0,0.02381019033621903,0.0,0.0,0.0,0.2864188099512296,0.0,0.7407407407407407,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
67,1000,0.7984197530864333,1.0,1.0,0.0,0.5967142857142863,0.0,0.022550443040638208,0.0,0.0,0.0,0.27949192241257714,0.0,0.7407407407407407,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
68,1000,0.8022716049382798,1.0,1.0,0.0,0.6098571428571468,0.0,0.021174707472579338,0.0,0.0,0.0,0.2797462042200229,0.0,0.7407407407407407,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
69,1000,0.8059629629629662,1.0,1.0,0.0,0.641571428571429,0.0,0.020078002895565925,0.0,0.0,0.0,0.28218965253885425,0.0,0.7530864197530864,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
70,1000,0.8107160493827041,1.0,1.0,0.0,0.6824285714285669,0.0,0.018118208275577537,0.0,0.0,0.0,0.2864017087510281,0.0,0.7530864197530864,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
71,1000,0.8159629629629507,1.0,1.0,0.0,0.7281428571428537,0.0,0.01401303092902149,0.0,0.0,0.0,0.2844827386177055,0.0,0.7654320987654321,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
72,1000,0.8157777777777642,1.0,1.0,0.0,0.7191428571428534,0.0,0.014343936487102901,0.0,0.0,0.0,0.292031728776595,0.0,0.7654320987654321,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
73,1000,0.8155061728394938,1.0,1.0,0.0,0.7064285714285684,0.0,0.014591234713618919,0.0,0.0,0.0,0.2995225792994621,0.0,0.7654320987654321,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
74,1000,0.8147407407407283,1.0,1.0,0.0,0.6804285714285686,0.0,0.015130202577160452,0.0,0.0,0.0,0.3093386955610764,0.0,0.7654320987654321,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
75,1000,0.8140246913580127,1.0,1.0,0.0,0.6542857142857127,0.0,0.015458762150854963,0.0,0.0,0.0,0.3149214349708247,0.0,0.7654320987654321,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
76,1000,0.8133209876543095,1.0,1.0,0.0,0.6279999999999989,0.0,0.015840805158286397,0.0,0.0,0.0,0.31781087945827363,0.0,0.7654320987654321,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
77,1000,0.8123580246913488,1.0,1.0,0.0,0.5950000000000001,0.0,0.0163755973630148,0.0,0.0,0.0,0.32096077069718243,0.0,0.7654320987654321,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
78,1000,0.8109506172839483,1.0,1.0,0.0,0.5521428571428608,0.0,0.01689613861437589,0.0,0.0,0.0,0.3204198457508851,0.0,0.7654320987654321,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
79,1000,0.8095061728395128,1.0,1.0,0.0,0.5021428571428622,0.0,0.017102664795827203,0.0,0.0,0.0,0.30612039114954576,0.0,0.7777777777777778,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
80,1000,0.8074814814814881,1.0,1.0,0.0,0.4364285714285755,0.0,0.017102949971540053,0.0,0.0,0.0,0.26999527584680333,0.0,0.7777777777777778,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
81,1000,0.806148148148138,1.0,1.0,0.0,0.40014285714285797,0.0,0.017698709628439408,0.0,0.0,0.0,0.25878046010202094,0.0,0.7654320987654321,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
82,1000,0.8046172839506063,1.0,1.0,0.0,0.3714285714285719,0.0,0.018451417525983907,0.0,0.0,0.0,0.2663433414039194,0.0,0.7654320987654321,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
83,1000,0.8029259259259145,1.0,1.0,0.0,0.34057142857142964,0.0,0.01900445162395415,0.0,0.0,0.0,0.27099755251549384,0.0,0.7654320987654321,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
84,1000,0.8010123456789995,1.0,1.0,0.0,0.30028571428571543,0.0,0.01969929403918938,0.0,0.0,0.0,0.26914816494614535,0.0,0.7777777777777778,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
85,1000,0.7982345679012285,1.0,1.0,0.0,0.2455714285714292,0.0,0.020238446739156157,0.0,0.0,0.0,0.25833213078500117,0.0,0.7530864197530864,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
86,1000,0.7950740740740803,1.0,1.0,0.0,0.1821428571428568,0.0,0.020203955481565,0.0,0.0,0.0,0.23005655915049164,0.0,0.7530864197530864,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
87,1000,0.7918395061728394,1.0,1.0,0.0,0.11714285714285673,0.0,0.019275392894151294,0.0,0.0,0.0,0.17388713205374992,0.0,0.7777777777777778,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
88,1000,0.7922839506172843,1.0,1.0,0.0,0.11571428571428538,0.0,0.01976995807250744,0.0,0.0,0.0,0.17460743140554152,0.0,0.7777777777777778,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
89,1000,0.7927160493827186,1.0,1.0,0.0,0.11271428571428546,0.0,0.020457725155024552,0.0,0.0,0.0,0.1767321852581522,0.0,0.7777777777777778,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
90,1000,0.7937530864197542,1.0,1.0,0.0,0.11271428571428518,0.0,0.02112361192228262,0.0,0.0,0.0,0.17948219171510169,0.0,0.7777777777777778,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
91,1000,0.7951111111111127,1.0,1.0,0.0,0.112571428571428,0.0,0.021886294958863194,0.0,0.0,0.0,0.18222300757532336,0.0,0.7777777777777778,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
92,1000,0.7958765432098777,1.0,1.0,0.0,0.10914285714285649,0.0,0.02227306939971884,0.0,0.0,0.0,0.18094446097956254,0.0,0.7777777777777778,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
93,1000,0.7973456790123472,1.0,1.0,0.0,0.11228571428571354,0.0,0.0229137099559972,0.0,0.0,0.0,0.18856082221254103,0.0,0.7777777777777778,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
94,1000,0.7990740740740754,1.0,1.0,0.0,0.11728571428571331,0.0,0.02381588359767232,0.0,0.0,0.0,0.19634200689987205,0.0,0.7777777777777778,1.0,1.0,-0.0,-0.0,-0.0,0.8518518518518519,1.0,1.0,-0.0,1.0,-0.0
